"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2021","20.4790","20.4455","20.6264","20.4167","","0.24%"
"10/01/2021","20.4290","20.6415","20.7330","20.4058","","-0.97%"
"09/30/2021","20.6300","20.5150","20.6855","20.4478","","0.71%"
"09/29/2021","20.4850","20.3315","20.6595","20.2763","","0.83%"
"09/28/2021","20.3166","20.1095","20.4010","20.0909","","1.11%"
"09/27/2021","20.0930","20.0665","20.1595","20.0110","","0.26%"
"09/24/2021","20.0400","20.0489","20.1936","20.0448","","-0.02%"
"09/23/2021","20.0431","20.0888","20.1228","19.9772","","-0.20%"
"09/22/2021","20.0831","20.1355","20.1527","19.9295","","-0.22%"
"09/21/2021","20.1280","20.1421","20.1702","20.0570","","-0.05%"
"09/20/2021","20.1376","20.0160","20.2053","20.0103","","0.62%"
"09/17/2021","20.0141","19.9378","20.0388","19.9045","","0.42%"
"09/16/2021","19.9310","19.8675","19.9699","19.8518","","0.39%"
"09/15/2021","19.8540","19.9135","19.9280","19.8460","","-0.25%"
"09/14/2021","19.9030","19.8684","19.9330","19.8511","","0.19%"
"09/13/2021","19.8650","19.8900","19.9117","19.8473","","-0.08%"
"09/10/2021","19.8810","19.9310","19.9541","19.8460","","-0.18%"
"09/09/2021","19.9170","19.9300","19.9735","19.8737","","-0.07%"
"09/08/2021","19.9310","19.9380","19.9913","19.8846","","0.05%"
"09/07/2021","19.9220","19.9170","19.9731","19.8831","","0.07%"
"09/06/2021","19.9090","19.9095","19.9355","19.8660","","-0.03%"
"09/03/2021","19.9150","19.9610","19.9904","19.8428","","-0.20%"
"09/02/2021","19.9557","19.9955","20.0232","19.9218","","-0.13%"
"09/01/2021","19.9820","20.0730","20.1022","19.9293","","-0.40%"
"08/31/2021","20.0630","20.1401","20.1533","20.0266","","-0.33%"
"08/30/2021","20.1301","20.1820","20.2275","20.1045","","-0.31%"
"08/27/2021","20.1922","20.3625","20.4395","20.1679","","-0.78%"
"08/26/2021","20.3510","20.2280","20.3905","20.2075","","0.67%"
"08/25/2021","20.2150","20.2145","20.3575","20.1660","","0.07%"
"08/24/2021","20.2000","20.3210","20.3657","20.1975","","-0.50%"
"08/23/2021","20.3010","20.4055","20.4470","20.2851","","-0.23%"
"08/20/2021","20.3470","20.1625","20.4678","20.1454","","0.97%"
"08/19/2021","20.1520","20.0460","20.2120","20.0290","","0.55%"
