"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2020","794.53","798.76","798.76","792.56","8.11K","-0.51%"
"10/06/2020","798.63","798.69","801.57","793.51","9.41K","0.03%"
"10/05/2020","798.41","789.55","799.78","787.30","9.03K","1.16%"
"10/02/2020","789.27","787.08","793.48","786.82","13.03K","0.38%"
"10/01/2020","786.28","785.05","788.13","779.30","11.80K","0.19%"
"09/30/2020","784.77","784.58","790.45","782.79","10.35K","0.08%"
"09/29/2020","784.18","784.63","787.84","780.45","13.88K","-0.03%"
"09/28/2020","784.43","787.15","788.23","782.53","11.77K","-0.44%"
"09/25/2020","787.86","783.30","789.47","783.30","7.02K","0.61%"
"09/24/2020","783.10","783.28","791.29","781.53","8.00K","0.08%"
"09/23/2020","782.48","777.20","783.46","776.60","9.01K","0.71%"
"09/22/2020","777.00","774.48","778.23","770.76","8.05K","0.35%"
"09/21/2020","774.28","763.34","775.15","763.34","7.43K","1.45%"
"09/18/2020","763.19","761.20","765.09","759.97","2.56K","0.29%"
"09/17/2020","760.98","760.35","767.06","760.35","9.40K","0.27%"
"09/16/2020","758.94","763.25","764.03","757.98","11.92K","-0.54%"
"09/15/2020","763.06","765.25","765.47","757.43","14.10K","-0.26%"
"09/14/2020","765.05","769.90","772.36","763.46","10.50K","-0.61%"
"09/11/2020","769.77","773.13","773.28","765.84","12.45K","-0.37%"
"09/10/2020","772.60","766.58","773.38","761.85","12.25K","0.91%"
"09/09/2020","765.66","773.00","773.06","764.64","14.23K","-0.88%"
"09/08/2020","772.44","775.14","781.55","771.50","12.34K","-0.27%"
"09/07/2020","774.50","771.55","776.82","768.32","4.38K","0.41%"
"09/04/2020","771.31","775.75","776.00","770.39","7.50K","-0.53%"
"09/03/2020","775.45","771.35","776.79","769.68","7.84K","0.55%"
"09/02/2020","771.18","771.30","774.28","767.24","8.11K","0.01%"
"09/01/2020","771.13","776.38","776.77","768.45","8.30K","-0.65%"
"08/31/2020","776.21","779.48","780.33","773.55","7.82K","-0.40%"
"08/28/2020","779.33","784.41","785.04","777.58","9.48K","-0.63%"
"08/27/2020","784.31","784.60","787.57","779.20","9.29K","-0.03%"
"08/26/2020","784.51","787.13","793.31","783.83","8.60K","-0.27%"
"08/25/2020","786.67","785.98","787.27","781.27","9.27K","0.15%"
