Date,Price,Open,High,Low,Vol.,Change %
2020-02-13,171.42,170.7,171.93,170.55,2.83M,-0.04%
2020-02-12,171.49,171.24,171.55,170.91,2.15M,0.63%
2020-02-11,170.42,170.74,171.25,170.11,2.92M,0.28%
2020-02-10,169.95,168.28,169.95,168.26,2.49M,0.73%
2020-02-07,168.71,169.05,169.4,168.41,2.58M,-0.57%
2020-02-06,169.68,169.76,169.83,169.19,2.20M,0.28%
2020-02-05,169.21,169.13,169.35,168.17,4.13M,0.98%
2020-02-04,167.56,166.97,168.02,166.81,2.73M,1.58%
2020-02-03,164.96,164.35,165.83,164.31,2.78M,0.88%
2020-01-31,163.52,166.16,166.21,163.04,4.53M,-1.77%
2020-01-30,166.46,165.0,166.61,164.47,2.84M,0.24%
2020-01-29,166.06,166.96,166.99,165.92,1.75M,-0.07%
2020-01-28,166.17,165.33,166.66,165.06,4.01M,0.97%
2020-01-27,164.58,164.23,165.32,163.84,4.69M,-1.50%
2020-01-24,167.09,169.09,169.09,166.32,3.29M,-0.95%
2020-01-23,168.69,168.11,168.76,167.39,2.37M,0.11%
2020-01-22,168.5,168.93,169.32,168.35,2.11M,0.06%
2020-01-21,168.4,168.4,168.85,168.17,3.17M,-0.21%
2020-01-17,168.76,169.01,169.01,168.37,2.27M,0.25%
2020-01-16,168.34,167.71,168.37,167.61,2.21M,0.86%
2020-01-15,166.91,166.5,167.4,166.42,2.48M,0.25%
2020-01-14,166.5,166.55,167.12,166.17,3.06M,-0.05%
2020-01-13,166.59,166.0,166.62,165.52,4.00M,0.68%
2020-01-10,165.46,166.26,166.3,165.2,4.02M,-0.29%
2020-01-09,165.94,165.81,165.98,165.36,2.22M,0.62%
2020-01-08,164.91,164.2,165.54,164.04,4.25M,0.49%
2020-01-07,164.1,164.27,164.46,163.78,2.51M,-0.24%
2020-01-06,164.49,162.92,164.52,162.83,6.81M,0.34%
2020-01-03,163.93,163.29,164.47,163.01,3.63M,-0.64%
2020-01-02,164.98,164.68,164.98,163.78,3.29M,0.83%
2019-12-31,163.62,163.0,163.76,162.72,3.26M,0.26%
2019-12-30,163.19,164.3,164.38,162.91,4.50M,-0.54%
2019-12-27,164.08,164.61,164.68,163.8,2.36M,-0.09%
2019-12-26,164.23,163.7,164.23,163.63,2.52M,0.48%
2019-12-24,163.44,163.68,163.72,163.25,1.62M,-0.52%
2019-12-23,164.29,164.56,164.59,164.19,3.82M,0.06%
2019-12-20,164.19,164.0,164.34,163.86,3.14M,0.51%
2019-12-19,163.35,162.74,163.35,162.7,3.02M,0.44%
2019-12-18,162.64,162.83,162.92,162.26,2.14M,0.04%
2019-12-17,162.57,162.77,162.86,162.44,4.42M,0.04%
2019-12-16,162.51,162.36,162.88,162.22,2.47M,0.73%
2019-12-13,161.33,161.25,162.09,160.67,3.02M,0.00%
2019-12-12,161.33,160.02,161.78,159.84,3.01M,0.82%
2019-12-11,160.02,159.89,160.14,159.57,1.78M,0.24%
2019-12-10,159.64,159.77,160.1,159.29,2.15M,-0.09%
2019-12-09,159.78,160.09,160.43,159.75,1.93M,-0.32%
2019-12-06,160.29,159.98,160.54,159.89,2.02M,0.89%
2019-12-05,158.88,159.0,159.0,158.18,1.86M,0.14%
2019-12-04,158.65,158.29,158.96,158.1,2.13M,0.65%
2019-12-03,157.63,157.09,157.71,156.38,4.04M,-0.59%
2019-12-02,158.57,160.26,160.36,158.44,3.77M,-0.91%
2019-11-29,160.02,160.46,160.55,159.92,1.17M,-0.45%
2019-11-27,160.74,160.38,160.74,160.02,2.34M,0.48%
2019-11-26,159.98,159.67,160.06,159.48,1.89M,0.21%
2019-11-25,159.64,158.76,159.64,158.6,2.53M,0.95%
2019-11-22,158.14,158.31,158.34,157.61,1.89M,0.22%
2019-11-21,157.79,158.27,158.34,157.44,2.22M,-0.25%
2019-11-20,158.19,158.32,158.72,157.25,3.34M,-0.32%
2019-11-19,158.69,159.05,159.15,158.26,2.23M,0.03%
2019-11-18,158.64,158.42,158.74,158.12,3.14M,0.06%
2019-11-15,158.55,158.15,158.55,157.78,2.62M,0.76%
2019-11-14,157.35,156.99,157.44,156.72,2.10M,0.10%
2019-11-13,157.19,156.57,157.39,156.39,2.19M,0.04%
2019-11-12,157.12,157.03,157.69,156.74,1.73M,0.17%
2019-11-11,156.85,156.4,156.93,156.25,1.74M,-0.20%
2019-11-08,157.16,156.56,157.16,156.08,2.13M,0.28%
2019-11-07,156.72,157.0,157.34,156.41,2.41M,0.34%
2019-11-06,156.19,156.24,156.3,155.63,2.29M,-0.04%
2019-11-05,156.26,156.6,156.78,156.07,2.38M,-0.09%
2019-11-04,156.4,156.7,156.77,156.18,2.22M,0.37%
2019-11-01,155.83,155.0,155.83,154.92,2.41M,1.07%
2019-10-31,154.18,154.68,154.68,153.42,2.22M,-0.35%
2019-10-30,154.72,154.4,154.94,153.64,2.29M,0.24%
2019-10-29,154.35,154.23,154.8,154.11,1.56M,-0.02%
2019-10-28,154.38,154.12,154.66,154.0,2.73M,0.61%
2019-10-25,153.45,152.49,153.76,152.42,2.46M,0.40%
2019-10-24,152.84,153.01,153.08,152.28,1.58M,0.28%
2019-10-23,152.42,151.97,152.49,151.77,1.80M,0.20%
2019-10-22,152.11,152.93,153.01,152.04,1.71M,-0.30%
2019-10-21,152.57,152.35,152.69,152.06,1.71M,0.65%
2019-10-18,151.58,151.94,152.2,150.9,1.72M,-0.40%
2019-10-17,152.19,152.33,152.64,151.84,1.64M,0.33%
2019-10-16,151.69,151.64,152.05,151.37,1.60M,-0.18%
2019-10-15,151.97,151.03,152.33,150.91,2.15M,0.98%
2019-10-14,150.49,150.52,150.75,150.25,1.21M,-0.09%
2019-10-11,150.63,150.51,151.9,150.47,3.38M,1.07%
2019-10-10,149.03,148.0,149.5,147.99,3.51M,0.64%
2019-10-09,148.08,147.85,148.59,147.52,3.30M,0.92%
2019-10-08,146.73,148.04,148.36,146.71,2.22M,-1.62%
2019-10-07,149.14,149.38,150.19,148.89,2.24M,-0.39%
2019-10-04,149.73,148.36,149.81,148.04,2.51M,1.31%
2019-10-03,147.8,146.48,147.8,144.9,4.38M,0.81%
2019-10-02,146.61,148.18,148.24,145.82,3.81M,-1.62%
2019-10-01,149.03,151.5,151.88,148.92,2.82M,-1.30%
2019-09-30,151.0,150.65,151.37,150.55,1.70M,0.47%
2019-09-27,150.3,151.64,151.71,149.44,1.94M,-0.60%
2019-09-26,151.2,151.66,151.66,150.47,1.72M,-0.30%
2019-09-25,151.66,150.73,151.91,149.92,6.14M,0.63%
2019-09-24,150.71,152.6,152.81,150.2,4.24M,-0.93%
2019-09-23,152.12,151.71,152.46,151.57,2.05M,0.05%
2019-09-20,152.04,153.0,153.23,151.6,2.11M,-0.44%
2019-09-19,152.71,153.13,153.61,152.55,2.06M,-0.07%
2019-09-18,152.81,152.65,152.84,151.35,1.72M,-0.01%
2019-09-17,152.83,152.35,152.87,152.0,2.10M,0.24%
2019-09-16,152.46,152.22,152.69,152.04,1.69M,-0.66%
2019-09-13,153.47,153.87,154.08,153.28,3.00M,-0.10%
2019-09-12,153.62,153.63,154.13,153.05,3.49M,0.30%
2019-09-11,153.16,152.09,153.17,151.7,3.85M,0.82%
2019-09-10,151.92,151.36,151.92,150.63,3.44M,0.10%
2019-09-09,151.77,152.22,152.27,151.15,2.58M,0.06%
2019-09-06,151.68,151.81,152.06,151.4,1.57M,0.02%
2019-09-05,151.65,151.0,152.11,150.75,2.99M,1.34%
2019-09-04,149.65,149.3,149.65,148.81,2.07M,1.07%
2019-09-03,148.07,147.99,148.55,147.37,4.31M,-0.65%
2019-08-30,149.04,149.88,149.89,148.44,2.27M,-0.03%
2019-08-29,149.09,148.59,149.38,148.1,2.58M,1.33%
2019-08-28,147.14,145.69,147.24,145.31,1.98M,0.71%
2019-08-27,146.1,147.64,147.83,145.68,1.99M,-0.46%
2019-08-26,146.78,146.53,146.88,145.66,3.62M,1.01%
2019-08-23,145.31,148.41,149.3,144.64,3.81M,-2.52%
2019-08-22,149.07,149.61,149.9,148.13,1.73M,-0.09%
2019-08-21,149.2,149.16,149.4,148.82,1.44M,0.84%
2019-08-20,147.95,148.81,149.03,147.9,1.74M,-0.76%
2019-08-19,149.09,149.09,149.48,148.62,2.88M,1.19%
2019-08-16,147.34,146.08,147.6,146.0,3.66M,1.52%
2019-08-15,145.14,145.31,145.66,144.05,3.59M,0.19%
2019-08-14,144.87,146.95,147.2,144.78,3.94M,-2.89%
2019-08-13,149.18,146.89,150.08,146.53,2.72M,1.43%
2019-08-12,147.08,148.12,148.26,146.55,2.61M,-1.24%
2019-08-09,148.92,149.56,149.79,148.02,2.35M,-0.71%
2019-08-08,149.99,147.98,150.02,147.7,4.14M,1.90%
2019-08-07,147.19,145.3,147.53,144.18,3.20M,0.11%
2019-08-06,147.03,146.19,147.08,145.21,3.41M,1.30%
2019-08-05,145.14,147.18,147.25,143.87,5.70M,-2.97%
2019-08-02,149.58,150.3,150.41,148.58,7.06M,-0.81%
2019-08-01,150.8,152.29,153.85,150.26,3.90M,-0.93%
2019-07-31,152.21,153.91,154.11,151.07,2.51M,-1.09%
2019-07-30,153.89,153.19,154.0,152.96,1.97M,-0.10%
2019-07-29,154.04,154.35,154.38,153.63,1.59M,-0.24%
2019-07-26,154.41,153.65,154.51,153.61,1.72M,0.72%
2019-07-25,153.3,153.94,153.95,152.89,2.05M,-0.53%
2019-07-24,154.12,152.76,154.15,152.76,2.17M,0.61%
2019-07-23,153.18,152.78,153.2,152.3,1.64M,0.67%
2019-07-22,152.16,152.06,152.4,151.75,1.51M,0.24%
2019-07-19,151.8,153.21,153.28,151.74,1.49M,-0.57%
2019-07-18,152.67,151.87,152.84,151.59,1.47M,0.37%
2019-07-17,152.11,153.1,153.17,152.11,2.58M,-0.66%
2019-07-16,153.12,153.5,153.67,152.95,1.78M,-0.25%
2019-07-15,153.51,153.83,153.83,153.27,2.16M,-0.07%
2019-07-12,153.61,153.1,153.64,152.99,1.66M,0.51%
2019-07-11,152.83,152.94,153.03,152.24,2.64M,0.14%
2019-07-10,152.62,152.59,153.13,152.12,1.85M,0.41%
2019-07-09,152.0,151.02,152.09,151.02,3.18M,0.18%
2019-07-08,151.73,151.87,152.03,151.37,2.61M,-0.54%
2019-07-05,152.55,152.01,152.62,151.26,2.45M,-0.06%
2019-07-03,152.64,151.87,152.66,151.75,2.29M,0.75%
2019-07-02,151.5,151.12,151.5,150.66,2.71M,0.23%
2019-07-01,151.15,151.85,151.92,150.51,3.97M,0.71%
2019-06-28,150.09,149.51,150.17,149.31,2.59M,0.70%
2019-06-27,149.05,148.66,149.19,148.56,2.39M,0.60%
2019-06-26,148.16,148.86,149.19,148.12,1.90M,-0.19%
2019-06-25,148.44,149.87,149.9,148.3,2.31M,-0.95%
2019-06-24,149.86,150.33,150.47,149.71,1.98M,-0.56%
2019-06-21,150.7,150.4,150.94,150.04,2.41M,0.01%
2019-06-20,150.68,150.73,150.85,149.45,2.97M,0.92%
2019-06-19,149.31,148.91,149.49,148.39,4.05M,0.34%
2019-06-18,148.8,148.2,149.47,148.07,2.26M,1.09%
2019-06-17,147.19,147.28,147.67,147.14,2.51M,-0.30%
2019-06-14,147.63,147.8,147.99,147.27,1.40M,-0.22%
2019-06-13,147.95,147.79,148.09,147.43,1.73M,0.46%
2019-06-12,147.27,147.35,147.64,146.93,1.73M,-0.14%
2019-06-11,147.47,148.62,148.83,147.08,1.72M,-0.09%
2019-06-10,147.61,147.73,148.57,147.54,2.26M,0.56%
2019-06-07,146.79,146.06,147.45,145.98,1.67M,0.91%
2019-06-06,145.47,144.82,145.84,144.35,2.80M,0.56%
2019-06-05,144.66,144.39,144.82,143.27,5.06M,0.77%
2019-06-04,143.56,141.73,143.61,141.47,2.77M,2.24%
2019-06-03,140.41,140.69,141.38,139.62,4.77M,-0.20%
2019-05-31,140.69,141.11,141.59,140.59,2.84M,-1.35%
2019-05-30,142.61,142.69,143.17,141.95,2.62M,0.20%
2019-05-29,142.33,142.62,142.8,141.44,2.96M,-0.68%
2019-05-28,143.31,144.82,145.28,143.25,3.87M,-0.88%
2019-05-24,144.58,144.96,145.23,144.16,1.38M,0.24%
2019-05-23,144.23,144.83,144.85,143.38,2.70M,-1.27%
2019-05-22,146.09,146.06,146.57,145.77,1.54M,-0.36%
2019-05-21,146.62,146.11,146.81,146.04,1.44M,0.98%
2019-05-20,145.2,145.26,145.92,144.78,1.67M,-0.71%
2019-05-17,146.24,146.06,147.63,146.01,1.92M,-0.71%
2019-05-16,147.28,146.33,148.03,146.29,2.32M,0.90%
2019-05-15,145.96,144.23,146.27,144.05,2.07M,0.59%
2019-05-14,145.1,144.28,145.91,144.14,3.09M,0.90%
2019-05-13,143.8,144.7,145.15,143.25,4.24M,-2.53%
2019-05-10,147.53,146.33,147.96,144.65,3.18M,0.46%
